data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year
2024-02-04,202406,144.0,17,1316,10,0.9999112,132.29701,0,3,521760920240619768,2024-02-15,0.0,1.6481677,108846.0,22.3,82.4472402,0,1,2,81.7351194,81.0229992,22.3,22.3,,,,,,280
2024-01-28,202405,161.0,113,636,111,1.0,147.9154,0,4,521760920240519768,2024-02-15,0.0,2.8551748,108846.0,22.4285714285714,80.6155614285714,0,1,2,79.3534528571429,78.0913435714286,22.6428571428571,22.8571428571429,,,,,,280
2024-01-21,202404,62.0,53,136,53,0.9958097,56.961212,0,4,521760920240419768,2024-02-15,0.0,1.7151315,108846.0,22.8571428571429,83.437763,0,1,2,82.0772011428571,80.7166408571429,22.9285714285714,23.0,,,,,,280
2024-01-14,202403,57.0,55,71,55,0.9999883,52.367565,0,1,521760920240319768,2024-02-15,0.0,2.7585607,108846.0,22.625,75.302707875,0,1,2,72.773421875,70.24414175,23.1875,23.75,,,,,,280
2024-01-07,202402,38.0,38,43,38,0.99996567,34.91171,0,1,521760920240219768,2024-02-15,0.0,3.4163349,108846.0,21.7142857142857,87.0944164285714,1,1,1,85.6288407142857,84.1632664285714,21.8571428571429,22.0,,,,,,280
2023-12-31,202401,13.0,13,16,13,0.8940931,11.94348,0,1,521760920240119768,2024-02-15,0.0,1.733709,108846.0,21.375,91.4545975,1,0,1,90.47780375,89.50101125,21.4375,21.5,,,,,,280
