data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year
2024-02-04,202406,736.0,188,5076,110,1.0,847.2723,0,4,317040420240619768,2024-02-15,0.0,2.2491078,86867.0,22.7058823529412,89.0250636470588,1,1,2,85.3990316176471,82.0598082352941,23.1078432352941,23.5588235294118,,,,,,1042
2024-01-28,202405,501.0,351,1305,322,1.0,576.7438,0,4,317040420240519768,2024-02-15,0.0,2.4472208,86867.0,23.1176470588235,89.5658473529412,1,1,2,86.2834904411765,83.2845014705882,23.5343138235294,24.0,,,,,,1042
2024-01-21,202404,288.0,243,468,233,1.0,331.54132,0,4,317040420240419768,2024-02-15,0.0,2.1277287,86867.0,23.2058823529412,91.2111425,1,1,2,88.6909636764706,86.1707860588235,23.6176470588235,24.0294117647059,,,,,,1042
2024-01-14,202403,184.0,167,246,163,1.0,211.81807,0,3,317040420240319768,2024-02-15,0.0,2.0083387,86867.0,24.9411764705882,68.5945549705882,0,1,2,65.1855907352941,61.7766255882353,25.6617647058824,26.3823529411765,,,,,,1042
2024-01-07,202402,118.0,110,147,109,0.9999983,135.83984,0,1,317040420240219768,2024-02-15,0.0,2.0596547,86867.0,25.09375,71.45163371875,0,1,1,69.13036834375,66.80910521875,25.328125,25.5625,,,,,,1042
2023-12-31,202401,109.0,105,122,105,0.99999976,125.47918,0,1,317040420240119768,2024-02-15,0.0,2.318296,86867.0,22.3125,96.16388703125,1,1,1,95.325829125,94.4877703125,22.46875,22.625,,,,,,1042
