data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year
2024-02-04,202406,8.0,0,58,0,0.59582627,123.3616,0,2,310945120240619768,2024-02-15,0.0,1.1292932,6485.0,22.3,82.4472402,1,0,1,81.7351194,81.0229992,22.3,22.3,,,,,,39
2024-01-28,202405,8.0,4,33,4,0.48722503,123.3616,0,2,310945120240519768,2024-02-15,0.0,0.9845776,6485.0,22.4285714285714,80.6155614285714,1,0,1,79.3534528571429,78.0913435714286,22.6428571428571,22.8571428571429,,,,,,39
2024-01-21,202404,5.0,4,13,4,0.11641494,77.101006,0,2,310945120240419768,2024-02-15,0.0,0.5347405,6485.0,22.8571428571429,83.437763,1,0,1,82.0772011428571,80.7166408571429,22.9285714285714,23.0,,,,,,39
2024-01-14,202403,9.0,9,13,9,0.5355365,138.7818,0,2,310945120240319768,2024-02-15,0.0,1.0423607,6485.0,22.625,75.302707875,1,0,1,72.773421875,70.24414175,23.1875,23.75,,,,,,39
2024-01-07,202402,9.0,9,11,9,0.8576683,138.7818,0,2,310945120240219768,2024-02-15,0.0,1.7560909,6485.0,21.7142857142857,87.0944164285714,1,0,1,85.6288407142857,84.1632664285714,21.8571428571429,22.0,,,,,,39
2023-12-31,202401,13.0,13,14,13,0.99893725,200.4626,0,1,310945120240119768,2024-02-15,0.0,6.2111025,6485.0,21.375,91.4545975,1,1,2,90.47780375,89.50101125,21.4375,21.5,,,,,,39
